max_depth,subsample,colsample_bytree,n_estimators,gamma,learning_rate,brier_score
2,1.0,1.0,100,0,0.3,0.15843751208583948
2,1.0,1.0,100,0.1,0.01,0.16754215298383018
2,1.0,1.0,100,0.1,0.1,0.14572137235367802
2,1.0,1.0,100,0.1,0.3,0.15906712123078645
2,1.0,1.0,100,0.2,0.01,0.16754215298383018
2,1.0,1.0,100,0.2,0.1,0.14567872719219377
2,1.0,1.0,100,0.2,0.3,0.15783656894832515
2,1.0,1.0,200,0,0.01,0.15209244303212593
2,1.0,1.0,200,0,0.1,0.1496167214316837
2,1.0,1.0,200,0,0.3,0.16858347733672202
2,1.0,1.0,200,0.1,0.01,0.15209244303212593
2,1.0,1.0,200,0.1,0.1,0.1498818041119842
2,1.0,1.0,200,0.1,0.3,0.1683357069855636
2,1.0,1.0,200,0.2,0.01,0.15209244303212593
2,1.0,1.0,200,0.2,0.1,0.14943767998057125
2,1.0,1.0,200,0.2,0.3,0.16649769162069317
2,1.0,1.0,300,0,0.01,0.14746319605328956
2,1.0,1.0,300,0,0.1,0.1529499432630536
2,1.0,1.0,300,0,0.3,0.17646807434427958
2,1.0,1.0,300,0.1,0.01,0.14746319605328956
2,1.0,1.0,300,0.1,0.1,0.15325478002947795
2,1.0,1.0,300,0.1,0.3,0.1750612258379141
2,1.0,1.0,300,0.2,0.01,0.14746319605328956
2,1.0,1.0,300,0.2,0.1,0.15352275114628877
2,1.0,1.0,300,0.2,0.3,0.17358390000591636
3,0.8,0.8,100,0,0.01,0.16361879696989173
3,0.8,0.8,100,0,0.1,0.1474647448696515
3,0.8,0.8,100,0,0.3,0.16723647709143186
3,0.8,0.8,100,0.1,0.01,0.16362093027642516
3,0.8,0.8,100,0.1,0.1,0.1481031783029031
3,0.8,0.8,100,0.1,0.3,0.1671155764436051
3,0.8,0.8,100,0.2,0.01,0.16362019180064402
3,0.8,0.8,100,0.2,0.1,0.14767366446557276
3,0.8,0.8,100,0.2,0.3,0.1678439494297697
3,0.8,0.8,200,0,0.01,0.14844565439964377
3,0.8,0.8,200,0,0.1,0.1539251056905263
3,0.8,0.8,200,0,0.3,0.1764483235371074
3,0.8,0.8,200,0.1,0.01,0.1484609246838979
3,0.8,0.8,200,0.1,0.1,0.1548770307461637
3,0.8,0.8,200,0.1,0.3,0.1793168541616566
3,0.8,0.8,200,0.2,0.01,0.14845450952564387
3,0.8,0.8,200,0.2,0.1,0.15452687541234172
3,0.8,0.8,200,0.2,0.3,0.1809505511683606
3,0.8,0.8,300,0,0.01,0.14515511896400918
3,0.8,0.8,300,0,0.1,0.16122662751911374
3,0.8,0.8,300,0,0.3,0.18418858205984584
3,0.8,0.8,300,0.1,0.01,0.1451642624533566
3,0.8,0.8,300,0.1,0.1,0.16253248889728428
3,0.8,0.8,300,0.1,0.3,0.18518240663591842
3,0.8,0.8,300,0.2,0.01,0.1451630594140261
3,0.8,0.8,300,0.2,0.1,0.16135964073187767
3,0.8,0.8,300,0.2,0.3,0.18701665263254907
3,0.8,0.9,100,0,0.01,0.1629584257880144
3,0.8,0.9,100,0,0.1,0.1503741271718672
3,0.8,0.9,100,0,0.3,0.16798724468701975
3,0.8,0.9,100,0.1,0.01,0.1629573974495811
3,0.8,0.9,100,0.1,0.1,0.15176322167347445
3,0.8,0.9,100,0.1,0.3,0.16445375130329215
3,0.8,0.9,100,0.2,0.01,0.16295877066083495
3,0.8,0.9,100,0.2,0.1,0.15109207990597145
3,0.8,0.9,100,0.2,0.3,0.16614800657363007
3,0.8,0.9,200,0,0.01,0.14842415725996805
3,0.8,0.9,200,0,0.1,0.1549998236914906
3,0.8,0.9,200,0,0.3,0.18079468326031026
3,0.8,0.9,200,0.1,0.01,0.14842538185255216
3,0.8,0.9,200,0.1,0.1,0.15710363773057795
3,0.8,0.9,200,0.1,0.3,0.1822242415518037
3,0.8,0.9,200,0.2,0.01,0.14839546307765478
3,0.8,0.9,200,0.2,0.1,0.15755754943409941
3,0.8,0.9,200,0.2,0.3,0.18246057452936731
3,0.8,0.9,300,0,0.01,0.14551033156745288
3,0.8,0.9,300,0,0.1,0.1616843787445705
3,0.8,0.9,300,0,0.3,0.18799378396006214
3,0.8,0.9,300,0.1,0.01,0.14546231812133675
3,0.8,0.9,300,0.1,0.1,0.1623595007744621
3,0.8,0.9,300,0.1,0.3,0.1887871368307635
3,0.8,0.9,300,0.2,0.01,0.14546349494200417
3,0.8,0.9,300,0.2,0.1,0.1638840683304894
3,0.8,0.9,300,0.2,0.3,0.18829163377797412
3,0.8,1.0,100,0,0.01,0.1629292984332283
3,0.8,1.0,100,0,0.1,0.15141966759740697
3,0.8,1.0,100,0,0.3,0.16564392003984085
3,0.8,1.0,100,0.1,0.01,0.16292875412667102
3,0.8,1.0,100,0.1,0.1,0.15135796305853177
3,0.8,1.0,100,0.1,0.3,0.164477079450679
3,0.8,1.0,100,0.2,0.01,0.16293937649037
3,0.8,1.0,100,0.2,0.1,0.1515824475298352
3,0.8,1.0,100,0.2,0.3,0.16825043400574474
3,0.8,1.0,200,0,0.01,0.14848198143142627
3,0.8,1.0,200,0,0.1,0.1570751993450729
3,0.8,1.0,200,0,0.3,0.17977277280676277
3,0.8,1.0,200,0.1,0.01,0.14847361507308082
3,0.8,1.0,200,0.1,0.1,0.1570581234796516
3,0.8,1.0,200,0.1,0.3,0.1804458272438062
3,0.8,1.0,200,0.2,0.01,0.14849019654095885
3,0.8,1.0,200,0.2,0.1,0.15736443269128414
3,0.8,1.0,200,0.2,0.3,0.18291027911562074
3,0.8,1.0,300,0,0.01,0.14559631593504077
3,0.8,1.0,300,0,0.1,0.1635571458885618
3,0.8,1.0,300,0,0.3,0.18671952855838117
3,0.8,1.0,300,0.1,0.01,0.14559951351141226
3,0.8,1.0,300,0.1,0.1,0.16494815894473985
3,0.8,1.0,300,0.1,0.3,0.18780096984274697
